partition,date_utc,obs_start,obs_end,regime,side,router_selected,entry_start,entry_px,H,L,range,activated,activation_bar_start,ratchets,exit_ts,exit_px,exit_reason,net_pnl_usd,win,stop_px,E20_DOWN
reference_validation,2025-12-18,2025-12-18 04:00:00+00:00,2025-12-18 08:00:00+00:00,BEAR,LONG,False,2025-12-18 04:20:00+00:00,86706.7,86836.2,85820.6,1015.5999999999913,False,,0,2025-12-18 08:00:00+00:00,86787.5,LONG_TIME_EXIT_4H_BOUNDARY,0.06593861835364512,True,,
reference_validation,2025-12-18,2025-12-18 08:00:00+00:00,2025-12-18 12:00:00+00:00,BEAR,LONG,False,2025-12-18 08:20:00+00:00,86802.0,86859.1,86323.7,535.4000000000087,True,2025-12-18 08:20:00+00:00,0,2025-12-18 08:25:00+00:00,86928.3,LONG_PROFIT_FLOOR_GAP_OPEN,0.32751779912905155,True,,
reference_validation,2025-12-20,2025-12-20 16:00:00+00:00,2025-12-20 20:00:00+00:00,BULL,LONG,True,2025-12-20 19:15:00+00:00,88264.9,88320.0,87698.5,621.5,False,,0,2025-12-20 20:00:00+00:00,88196.4,LONG_TIME_EXIT_4H_BOUNDARY,-0.7880364674972992,False,,
reference_validation,2025-12-20,2025-12-20 20:00:00+00:00,2025-12-21 00:00:00+00:00,BULL,LONG,True,2025-12-20 23:55:00+00:00,88372.6,88407.7,88060.0,347.6999999999971,False,,0,2025-12-21 00:00:00+00:00,88320.7,LONG_TIME_EXIT_4H_BOUNDARY,-0.6936430522583189,False,,
reference_validation,2025-12-22,2025-12-22 20:00:00+00:00,2025-12-23 00:00:00+00:00,SIDEWAYS,SHORT,False,2025-12-22 20:40:00+00:00,88233.895,90088.0,87906.7,2181.300000000003,False,,0,2025-12-23 00:00:00+00:00,88581.5,SHORT_TIME_EXIT_4H_BOUNDARY,-2.369792901016065,False,88888.285,87470.44
reference_validation,2025-12-25,2025-12-25 00:00:00+00:00,2025-12-25 04:00:00+00:00,BEAR,SHORT,True,2025-12-25 01:05:00+00:00,87566.905,88033.3,87484.6,548.6999999999971,False,,0,2025-12-25 02:30:00+00:00,87731.515,SHORT_PRE_E20_HARD_STOP_TOUCH,-1.3399098894725676,False,87731.515,87374.86
reference_validation,2025-12-28,2025-12-28 12:00:00+00:00,2025-12-28 16:00:00+00:00,SIDEWAYS,LONG,False,2025-12-28 15:15:00+00:00,87939.8,87980.9,87676.4,304.5,False,,0,2025-12-28 16:00:00+00:00,87797.6,LONG_TIME_EXIT_4H_BOUNDARY,-1.208507638179745,False,,
reference_validation,2025-12-28,2025-12-28 20:00:00+00:00,2025-12-29 00:00:00+00:00,BEAR,SHORT,True,2025-12-28 21:15:00+00:00,87516.545,87902.7,87448.4,454.3000000000029,False,,0,2025-12-28 22:40:00+00:00,87652.83499999999,SHORT_PRE_E20_HARD_STOP_TOUCH,-1.178652767885135,False,87652.83499999999,87357.54
reference_validation,2026-01-01,2026-01-01 12:00:00+00:00,2026-01-01 16:00:00+00:00,SIDEWAYS,LONG,False,2026-01-01 12:40:00+00:00,87940.0,87985.6,87590.0,395.6000000000058,True,2026-01-01 15:40:00+00:00,0,2026-01-01 15:45:00+00:00,87975.0,LONG_PROFIT_FLOOR_GAP_OPEN,-0.20100068228339174,False,,
reference_validation,2026-01-05,2026-01-05 20:00:00+00:00,2026-01-06 00:00:00+00:00,BULL,LONG,True,2026-01-05 20:20:00+00:00,94318.5,94475.7,93201.0,1274.699999999997,True,2026-01-05 20:25:00+00:00,0,2026-01-05 20:30:00+00:00,94687.0,LONG_PROFIT_FLOOR_GAP_OPEN,1.5534873858256808,True,,
reference_validation,2026-01-08,2026-01-08 00:00:00+00:00,2026-01-08 04:00:00+00:00,BEAR,LONG,False,2026-01-08 00:55:00+00:00,91383.6,91462.1,90740.5,721.6000000000058,True,2026-01-08 01:25:00+00:00,0,2026-01-08 01:30:00+00:00,91471.5,LONG_PROFIT_FLOOR_GAP_OPEN,0.08093968720863687,True,,
reference_validation,2026-01-08,2026-01-08 16:00:00+00:00,2026-01-08 20:00:00+00:00,BEAR,LONG,False,2026-01-08 16:15:00+00:00,90646.8,90790.0,89242.0,1548.0,True,2026-01-08 17:05:00+00:00,0,2026-01-08 17:10:00+00:00,91099.6,LONG_PROFIT_FLOOR_HIT,2.0976060930997913,True,,
reference_validation,2026-01-08,2026-01-08 20:00:00+00:00,2026-01-09 00:00:00+00:00,BEAR,LONG,False,2026-01-08 22:25:00+00:00,91274.6,91425.1,90244.7,1180.4000000000087,False,,0,2026-01-09 00:00:00+00:00,91059.8,LONG_TIME_EXIT_4H_BOUNDARY,-1.5766690842797688,False,,
reference_validation,2026-01-09,2026-01-09 12:00:00+00:00,2026-01-09 16:00:00+00:00,BEAR,LONG,False,2026-01-09 13:55:00+00:00,90667.6,90812.0,89632.8,1179.199999999997,False,,0,2026-01-09 14:50:00+00:00,89970.2,LONG_PRE_E20_CLOSE_INVALIDATION_F35,-4.245916292038232,False,,
reference_validation,2026-01-13,2026-01-13 04:00:00+00:00,2026-01-13 08:00:00+00:00,BULL,LONG,True,2026-01-13 05:00:00+00:00,91479.3,91524.5,91011.0,513.5,True,2026-01-13 05:00:00+00:00,0,2026-01-13 05:05:00+00:00,91551.3,LONG_PROFIT_FLOOR_GAP_OPEN,-0.006468348577248428,False,,
reference_validation,2026-01-13,2026-01-13 12:00:00+00:00,2026-01-13 16:00:00+00:00,BULL,SHORT,False,2026-01-13 14:15:00+00:00,91974.5,92676.6,91850.6,826.0,False,,0,2026-01-13 14:20:00+00:00,92222.3,SHORT_PRE_E20_HARD_STOP_TOUCH,-1.747112514881843,False,92222.3,91685.40000000001
reference_validation,2026-01-14,2026-01-14 20:00:00+00:00,2026-01-15 00:00:00+00:00,BULL,LONG,True,2026-01-14 20:40:00+00:00,97692.5,97733.9,96180.0,1553.8999999999942,False,,0,2026-01-15 00:00:00+00:00,96908.0,LONG_TIME_EXIT_4H_BOUNDARY,-4.415149576477195,False,,
reference_validation,2026-01-16,2026-01-16 08:00:00+00:00,2026-01-16 12:00:00+00:00,BULL,LONG,True,2026-01-16 08:45:00+00:00,95735.3,95790.0,95111.1,678.8999999999942,False,,0,2026-01-16 10:40:00+00:00,95296.5,LONG_PRE_E20_CLOSE_INVALIDATION_F35,-2.6917356502774044,False,,
reference_validation,2026-01-18,2026-01-18 04:00:00+00:00,2026-01-18 08:00:00+00:00,BULL,LONG,True,2026-01-18 06:00:00+00:00,95154.6,95200.9,94819.5,381.3999999999942,False,,0,2026-01-18 08:00:00+00:00,94989.9,LONG_TIME_EXIT_4H_BOUNDARY,-1.265433725747433,False,,
reference_validation,2026-01-18,2026-01-18 20:00:00+00:00,2026-01-19 00:00:00+00:00,BULL,LONG,True,2026-01-18 22:25:00+00:00,95419.7,95485.9,95024.6,461.29999999998836,False,,0,2026-01-18 23:05:00+00:00,94974.0,LONG_PRE_E20_CLOSE_INVALIDATION_F35,-2.7354716059681423,False,,
reference_validation,2026-01-27,2026-01-27 04:00:00+00:00,2026-01-27 08:00:00+00:00,SIDEWAYS,LONG,False,2026-01-27 04:25:00+00:00,88829.4,88880.6,88157.4,723.2000000000116,False,,0,2026-01-27 05:20:00+00:00,88378.1,LONG_PRE_E20_CLOSE_INVALIDATION_F35,-2.940262570725371,False,,
reference_validation,2026-01-28,2026-01-28 12:00:00+00:00,2026-01-28 16:00:00+00:00,BULL,LONG,True,2026-01-28 12:55:00+00:00,89949.6,90122.0,88831.9,1290.1000000000058,True,2026-01-28 13:40:00+00:00,0,2026-01-28 13:45:00+00:00,90361.0,LONG_PROFIT_FLOOR_GAP_OPEN,1.8868361838184193,True,,
reference_validation,2026-02-01,2026-02-01 08:00:00+00:00,2026-02-01 12:00:00+00:00,BEAR,LONG,False,2026-02-01 10:10:00+00:00,78960.0,79094.9,77899.9,1195.0,False,,0,2026-02-01 11:00:00+00:00,78239.9,LONG_PRE_E20_CLOSE_INVALIDATION_F35,-4.959903748733552,False,,
reference_validation,2026-02-05,2026-02-05 16:00:00+00:00,2026-02-05 20:00:00+00:00,BEAR,SHORT,True,2026-02-05 17:45:00+00:00,67293.39,70848.6,66666.0,4182.600000000006,True,2026-02-05 18:15:00+00:00,0,2026-02-05 18:20:00+00:00,65829.48,SHORT_PROFIT_CEILING_HIT,10.47707128441595,True,68548.17,65829.48
reference_validation,2026-02-09,2026-02-09 20:00:00+00:00,2026-02-10 00:00:00+00:00,BULL,LONG,True,2026-02-09 20:45:00+00:00,70782.1,71041.0,69050.0,1991.0,False,,0,2026-02-10 00:00:00+00:00,70110.6,LONG_TIME_EXIT_4H_BOUNDARY,-5.143430895664314,False,,
reference_validation,2026-02-12,2026-02-12 08:00:00+00:00,2026-02-12 12:00:00+00:00,BEAR,LONG,False,2026-02-12 10:15:00+00:00,67541.9,67659.6,66640.0,1019.6000000000058,True,2026-02-12 10:45:00+00:00,0,2026-02-12 10:50:00+00:00,67802.0,LONG_PROFIT_FLOOR_GAP_OPEN,1.5254714480937408,True,,
reference_validation,2026-02-13,2026-02-13 00:00:00+00:00,2026-02-13 04:00:00+00:00,BEAR,LONG,False,2026-02-13 01:35:00+00:00,66333.4,66460.8,65177.8,1283.0,True,2026-02-13 02:55:00+00:00,0,2026-02-13 03:00:00+00:00,66628.0,LONG_PROFIT_FLOOR_GAP_OPEN,1.8206007833158737,True,,
reference_validation,2026-02-19,2026-02-19 00:00:00+00:00,2026-02-19 04:00:00+00:00,BEAR,LONG,False,2026-02-19 00:20:00+00:00,66454.7,66528.8,65993.1,535.6999999999971,True,2026-02-19 01:10:00+00:00,0,2026-02-19 01:15:00+00:00,66635.94,LONG_PROFIT_FLOOR_HIT,0.9636356796434823,True,,
reference_validation,2026-02-20,2026-02-20 12:00:00+00:00,2026-02-20 16:00:00+00:00,BEAR,SHORT,True,2026-02-20 12:35:00+00:00,67405.055,68283.7,67250.0,1033.699999999997,True,2026-02-20 13:00:00+00:00,0,2026-02-20 13:05:00+00:00,67200.0,SHORT_PROFIT_CEILING_GAP_OPEN,1.1210654453141071,True,67715.165,67043.26
reference_validation,2026-02-22,2026-02-22 20:00:00+00:00,2026-02-23 00:00:00+00:00,SIDEWAYS,LONG,False,2026-02-22 23:05:00+00:00,67631.1,67712.0,67150.0,562.0,False,,0,2026-02-23 00:00:00+00:00,67613.6,LONG_TIME_EXIT_4H_BOUNDARY,-0.5293783481268185,False,,
reference_validation,2026-02-25,2026-02-25 08:00:00+00:00,2026-02-25 12:00:00+00:00,BEAR,LONG,False,2026-02-25 09:30:00+00:00,65535.4,65627.5,64720.4,907.0999999999985,False,,0,2026-02-25 12:00:00+00:00,65396.6,LONG_TIME_EXIT_4H_BOUNDARY,-1.4589696560943106,False,,
reference_validation,2026-03-04,2026-03-04 16:00:00+00:00,2026-03-04 20:00:00+00:00,BULL,LONG,True,2026-03-04 16:35:00+00:00,73050.0,73436.4,70559.7,2876.699999999997,True,2026-03-04 19:10:00+00:00,0,2026-03-04 19:15:00+00:00,73842.8,LONG_PROFIT_FLOOR_GAP_OPEN,5.026420260095876,True,,
reference_validation,2026-03-10,2026-03-10 12:00:00+00:00,2026-03-10 16:00:00+00:00,BULL,SHORT,False,2026-03-10 12:45:00+00:00,70473.23,71272.4,70332.2,940.1999999999971,False,,0,2026-03-10 13:15:00+00:00,70755.29,SHORT_PRE_E20_HARD_STOP_TOUCH,-2.4011854146603224,False,70755.29,70144.16
reference_validation,2026-03-14,2026-03-14 12:00:00+00:00,2026-03-14 16:00:00+00:00,BULL,LONG,True,2026-03-14 12:20:00+00:00,70688.8,70745.1,70350.0,395.1000000000058,True,2026-03-14 13:15:00+00:00,0,2026-03-14 13:35:00+00:00,70824.12000000001,LONG_PROFIT_FLOOR_HIT,0.5571530426319974,True,,
reference_validation,2026-03-15,2026-03-15 04:00:00+00:00,2026-03-15 08:00:00+00:00,BULL,LONG,True,2026-03-15 04:40:00+00:00,71519.8,71599.9,70815.7,784.1999999999971,False,,0,2026-03-15 08:00:00+00:00,71420.8,LONG_TIME_EXIT_4H_BOUNDARY,-1.0921160294072192,False,,
reference_validation,2026-03-17,2026-03-17 20:00:00+00:00,2026-03-18 00:00:00+00:00,BULL,LONG,True,2026-03-17 22:00:00+00:00,74650.2,74763.6,73826.8,936.8000000000029,False,,0,2026-03-17 22:40:00+00:00,73931.2,LONG_PRE_E20_CLOSE_INVALIDATION_F35,-5.215794197470358,False,,
reference_validation,2026-03-22,2026-03-22 12:00:00+00:00,2026-03-22 16:00:00+00:00,BEAR,LONG,False,2026-03-22 15:30:00+00:00,68861.1,68950.0,68030.0,920.0,False,,0,2026-03-22 16:00:00+00:00,68814.9,LONG_TIME_EXIT_4H_BOUNDARY,-0.7354579000336422,False,,
reference_validation,2026-03-31,2026-03-31 12:00:00+00:00,2026-03-31 16:00:00+00:00,BEAR,LONG,False,2026-03-31 14:15:00+00:00,67300.0,67476.9,65938.0,1538.8999999999942,False,,0,2026-03-31 16:00:00+00:00,66700.0,LONG_TIME_EXIT_4H_BOUNDARY,-4.857652303120341,False,,
reference_validation,2026-04-01,2026-04-01 16:00:00+00:00,2026-04-01 20:00:00+00:00,BULL,LONG,True,2026-04-01 17:00:00+00:00,68781.1,68938.8,67883.7,1055.1000000000058,False,,0,2026-04-01 18:00:00+00:00,68239.7,LONG_PRE_E20_CLOSE_INVALIDATION_F35,-4.335674189566696,False,,
reference_validation,2026-04-04,2026-04-04 12:00:00+00:00,2026-04-04 16:00:00+00:00,SIDEWAYS,LONG,False,2026-04-04 14:10:00+00:00,67183.4,67223.8,66874.5,349.3000000000029,True,2026-04-04 15:10:00+00:00,0,2026-04-04 15:25:00+00:00,67293.66,LONG_PROFIT_FLOOR_HIT,0.4205896099334753,True,,
reference_validation,2026-04-08,2026-04-08 08:00:00+00:00,2026-04-08 12:00:00+00:00,BULL,LONG,True,2026-04-08 09:20:00+00:00,71836.8,71919.0,71250.0,669.0,False,,0,2026-04-08 10:35:00+00:00,71453.3,LONG_PRE_E20_CLOSE_INVALIDATION_F35,-3.069244732504794,False,,
reference_validation,2026-04-09,2026-04-09 20:00:00+00:00,2026-04-10 00:00:00+00:00,BULL,LONG,True,2026-04-09 21:45:00+00:00,72420.5,72517.9,71688.8,829.0999999999913,True,2026-04-09 22:15:00+00:00,0,2026-04-09 22:25:00+00:00,72683.71999999999,LONG_PROFIT_FLOOR_HIT,1.417303111687929,True,,
reference_validation,2026-04-11,2026-04-11 04:00:00+00:00,2026-04-11 08:00:00+00:00,BULL,SHORT,False,2026-04-11 06:35:00+00:00,72682.68,73066.2,72615.0,451.1999999999971,False,,0,2026-04-11 08:00:00+00:00,72707.8,SHORT_TIME_EXIT_4H_BOUNDARY,-0.5728059559720219,False,72818.04,72524.76
reference_validation,2026-04-18,2026-04-18 16:00:00+00:00,2026-04-18 20:00:00+00:00,BULL,SHORT,False,2026-04-18 17:20:00+00:00,75828.705,76342.7,75738.0,604.6999999999971,True,2026-04-18 18:15:00+00:00,0,2026-04-18 18:20:00+00:00,75617.06,SHORT_PROFIT_CEILING_HIT,0.9955467128181076,True,76010.115,75617.06
reference_validation,2026-04-21,2026-04-21 04:00:00+00:00,2026-04-21 08:00:00+00:00,BULL,LONG,True,2026-04-21 07:40:00+00:00,76136.0,76232.3,75433.1,799.1999999999971,False,,0,2026-04-21 08:00:00+00:00,76050.0,LONG_TIME_EXIT_4H_BOUNDARY,-0.9647788168540724,False,,
reference_validation,2026-04-26,2026-04-26 08:00:00+00:00,2026-04-26 12:00:00+00:00,BULL,LONG,True,2026-04-26 11:25:00+00:00,78069.0,78164.7,77338.4,826.3000000000029,False,,0,2026-04-26 12:00:00+00:00,78050.0,LONG_TIME_EXIT_4H_BOUNDARY,-0.5216872254031776,False,,
reference_validation,2026-04-27,2026-04-27 16:00:00+00:00,2026-04-27 20:00:00+00:00,BEAR,SHORT,True,2026-04-27 19:45:00+00:00,76780.2,78232.0,76524.0,1708.0,False,,0,2026-04-27 20:00:00+00:00,76844.3,SHORT_TIME_EXIT_4H_BOUNDARY,-0.8174253258001359,False,77292.59999999999,76182.4
reference_validation,2026-04-28,2026-04-28 00:00:00+00:00,2026-04-28 04:00:00+00:00,BEAR,LONG,False,2026-04-28 01:05:00+00:00,77329.7,77419.7,76714.8,704.8999999999942,False,,0,2026-04-28 02:35:00+00:00,76925.0,LONG_PRE_E20_CLOSE_INVALIDATION_F35,-3.0167177682054898,False,,
reference_validation,2026-04-29,2026-04-29 16:00:00+00:00,2026-04-29 20:00:00+00:00,BEAR,SHORT,True,2026-04-29 17:00:00+00:00,75958.45999999999,77563.6,75675.2,1888.4000000000087,True,2026-04-29 18:05:00+00:00,0,2026-04-29 18:20:00+00:00,75297.51999999999,SHORT_PROFIT_CEILING_HIT,3.950667456923196,True,76524.98,75297.51999999999
reference_validation,2026-04-30,2026-04-30 08:00:00+00:00,2026-04-30 12:00:00+00:00,BEAR,LONG,False,2026-04-30 08:30:00+00:00,76045.4,76148.0,75273.5,874.5,True,2026-04-30 09:30:00+00:00,0,2026-04-30 09:35:00+00:00,76182.6,LONG_PROFIT_FLOOR_GAP_OPEN,0.5020926972572729,True,,
reference_validation,2026-04-30,2026-04-30 20:00:00+00:00,2026-05-01 00:00:00+00:00,BEAR,LONG,False,2026-04-30 20:35:00+00:00,76442.9,76470.5,76060.4,410.1000000000058,False,,0,2026-04-30 22:00:00+00:00,76202.8,LONG_PRE_E20_CLOSE_INVALIDATION_F35,-1.9704532402616155,False,,
reference_validation,2026-05-02,2026-05-02 00:00:00+00:00,2026-05-02 04:00:00+00:00,BULL,LONG,True,2026-05-02 01:45:00+00:00,78329.2,78402.9,77717.7,685.1999999999971,False,,0,2026-05-02 04:00:00+00:00,78377.7,LONG_TIME_EXIT_4H_BOUNDARY,-0.09040919605967057,False,,
reference_validation,2026-05-02,2026-05-02 12:00:00+00:00,2026-05-02 16:00:00+00:00,BULL,LONG,True,2026-05-02 13:45:00+00:00,78326.9,78359.2,78055.7,303.5,True,2026-05-02 14:25:00+00:00,0,2026-05-02 14:30:00+00:00,78386.4,LONG_PROFIT_FLOOR_GAP_OPEN,-0.020181572358879074,False,,
reference_validation,2026-05-03,2026-05-03 08:00:00+00:00,2026-05-03 12:00:00+00:00,BULL,LONG,True,2026-05-03 08:40:00+00:00,78384.9,78415.4,78027.0,388.3999999999942,True,2026-05-03 09:25:00+00:00,0,2026-05-03 09:30:00+00:00,78460.0,LONG_PROFIT_FLOOR_GAP_OPEN,0.07904634693674006,True,,
reference_validation,2026-05-04,2026-05-04 16:00:00+00:00,2026-05-04 20:00:00+00:00,BULL,LONG,True,2026-05-04 18:05:00+00:00,80382.3,80528.9,78450.0,2078.899999999994,False,,0,2026-05-04 20:00:00+00:00,80018.3,LONG_TIME_EXIT_4H_BOUNDARY,-2.664180049588005,False,,
reference_validation,2026-05-06,2026-05-06 12:00:00+00:00,2026-05-06 16:00:00+00:00,BULL,SHORT,False,2026-05-06 15:35:00+00:00,81512.305,82828.7,81280.0,1548.699999999997,False,,0,2026-05-06 16:00:00+00:00,81656.4,SHORT_TIME_EXIT_4H_BOUNDARY,-1.28388495454772,False,81976.915,80970.26
reference_validation,2026-05-07,2026-05-07 00:00:00+00:00,2026-05-07 04:00:00+00:00,BULL,SHORT,False,2026-05-07 01:15:00+00:00,81038.58,81655.0,80929.8,725.1999999999971,True,2026-05-07 03:55:00+00:00,0,2026-05-07 04:00:00+00:00,80797.4,SHORT_TIME_EXIT_4H_BOUNDARY,1.088056676215266,True,81256.14,80784.76000000001
reference_validation,2026-05-07,2026-05-07 20:00:00+00:00,2026-05-08 00:00:00+00:00,SIDEWAYS,LONG,False,2026-05-07 20:30:00+00:00,80125.0,80235.0,79461.5,773.5,False,,0,2026-05-07 21:10:00+00:00,79624.7,LONG_PRE_E20_CLOSE_INVALIDATION_F35,-3.5219968798751884,False,,
reference_validation,2026-05-11,2026-05-11 12:00:00+00:00,2026-05-11 16:00:00+00:00,BULL,LONG,True,2026-05-11 12:20:00+00:00,81092.4,81172.6,80580.0,592.6000000000058,True,2026-05-11 12:20:00+00:00,0,2026-05-11 12:25:00+00:00,81271.2,LONG_PROFIT_FLOOR_GAP_OPEN,0.702446098524612,True,,
reference_validation,2026-05-12,2026-05-12 08:00:00+00:00,2026-05-12 12:00:00+00:00,SIDEWAYS,SHORT,False,2026-05-12 08:25:00+00:00,80833.13,81270.2,80756.0,514.1999999999971,True,2026-05-12 10:25:00+00:00,0,2026-05-12 10:30:00+00:00,80685.1,SHORT_PROFIT_CEILING_GAP_OPEN,0.5156517878251002,True,80987.39,80653.16
reference_validation,2026-05-12,2026-05-12 20:00:00+00:00,2026-05-13 00:00:00+00:00,BEAR,LONG,False,2026-05-12 20:35:00+00:00,80708.7,80836.5,79801.0,1035.5,False,,0,2026-05-13 00:00:00+00:00,80461.0,LONG_TIME_EXIT_4H_BOUNDARY,-1.9345309737364031,False,,
reference_validation,2026-05-16,2026-05-16 00:00:00+00:00,2026-05-16 04:00:00+00:00,BEAR,LONG,False,2026-05-16 02:05:00+00:00,79163.3,79185.0,78861.6,323.3999999999942,False,,0,2026-05-16 04:00:00+00:00,79041.7,LONG_TIME_EXIT_4H_BOUNDARY,-1.168032661599527,False,,
reference_validation,2026-05-16,2026-05-16 16:00:00+00:00,2026-05-16 20:00:00+00:00,BEAR,LONG,False,2026-05-16 16:20:00+00:00,78304.1,78327.0,77800.0,527.0,False,,0,2026-05-16 20:00:00+00:00,78223.8,LONG_TIME_EXIT_4H_BOUNDARY,-0.9127445433891764,False,,
reference_validation,2026-05-22,2026-05-22 12:00:00+00:00,2026-05-22 16:00:00+00:00,SIDEWAYS,LONG,False,2026-05-22 12:55:00+00:00,77481.5,77505.7,77138.3,367.3999999999942,False,,0,2026-05-22 13:35:00+00:00,77167.0,LONG_PRE_E20_CLOSE_INVALIDATION_F35,-2.4295167233468358,False,,
reference_validation,2026-05-25,2026-05-25 04:00:00+00:00,2026-05-25 08:00:00+00:00,BULL,LONG,True,2026-05-25 05:35:00+00:00,77398.0,77450.6,76871.4,579.2000000000116,True,2026-05-25 06:05:00+00:00,0,2026-05-25 06:10:00+00:00,77540.8,LONG_PROFIT_FLOOR_GAP_OPEN,0.5225044574795449,True,,
reference_validation,2026-05-25,2026-05-25 08:00:00+00:00,2026-05-25 12:00:00+00:00,BULL,LONG,True,2026-05-25 09:50:00+00:00,77577.0,77677.6,76950.0,727.6000000000058,False,,0,2026-05-25 12:00:00+00:00,77318.2,LONG_TIME_EXIT_4H_BOUNDARY,-2.068020160614625,False,,
reference_validation,2026-05-29,2026-05-29 04:00:00+00:00,2026-05-29 08:00:00+00:00,BEAR,LONG,False,2026-05-29 06:55:00+00:00,73749.9,73844.0,73158.8,685.1999999999971,False,,0,2026-05-29 07:45:00+00:00,73368.8,LONG_PRE_E20_CLOSE_INVALIDATION_F35,-2.9837323169251024,False,,
reference_validation,2026-05-30,2026-05-30 16:00:00+00:00,2026-05-30 20:00:00+00:00,BEAR,LONG,False,2026-05-30 19:00:00+00:00,74007.5,74078.6,73556.4,522.2000000000116,False,,0,2026-05-30 20:00:00+00:00,73980.0,LONG_TIME_EXIT_4H_BOUNDARY,-0.5857919805425268,False,,
reference_validation,2026-05-31,2026-05-31 20:00:00+00:00,2026-06-01 00:00:00+00:00,BEAR,LONG,False,2026-05-31 20:20:00+00:00,73674.8,73704.0,73340.7,363.3000000000029,True,2026-05-31 21:45:00+00:00,0,2026-05-31 21:50:00+00:00,73776.66,LONG_PROFIT_FLOOR_HIT,0.2912811436203814,True,,
reference_validation,2026-06-01,2026-06-01 08:00:00+00:00,2026-06-01 12:00:00+00:00,BEAR,SHORT,True,2026-06-01 08:55:00+00:00,72840.185,73815.9,72668.0,1147.8999999999942,True,2026-06-01 11:55:00+00:00,0,2026-06-01 12:00:00+00:00,72452.7,SHORT_TIME_EXIT_4H_BOUNDARY,2.259829872754982,True,73184.555,72438.42
reference_validation,2026-06-03,2026-06-03 04:00:00+00:00,2026-06-03 08:00:00+00:00,BEAR,LONG,False,2026-06-03 05:35:00+00:00,66923.3,67195.7,65359.1,1836.5999999999985,False,,0,2026-06-03 08:00:00+00:00,67186.7,LONG_TIME_EXIT_4H_BOUNDARY,1.5679244747344838,True,,
reference_validation,2026-06-03,2026-06-03 12:00:00+00:00,2026-06-03 16:00:00+00:00,BEAR,SHORT,True,2026-06-03 14:30:00+00:00,66744.2,67448.0,66620.0,828.0,True,2026-06-03 15:15:00+00:00,0,2026-06-03 15:25:00+00:00,66454.4,SHORT_PROFIT_CEILING_HIT,1.7709751558937064,True,66992.59999999999,66454.4
reference_validation,2026-06-09,2026-06-09 08:00:00+00:00,2026-06-09 12:00:00+00:00,BULL,SHORT,False,2026-06-09 09:20:00+00:00,62833.075000000004,63499.9,62715.4,784.5,True,2026-06-09 09:35:00+00:00,0,2026-06-09 09:40:00+00:00,62579.5,SHORT_PROFIT_CEILING_GAP_OPEN,1.6178464924723306,True,63068.425,62558.5
reference_validation,2026-06-11,2026-06-11 00:00:00+00:00,2026-06-11 04:00:00+00:00,BEAR,LONG,False,2026-06-11 00:50:00+00:00,61880.3,61921.2,61068.6,852.5999999999985,True,2026-06-11 01:15:00+00:00,0,2026-06-11 01:20:00+00:00,62091.719999999994,LONG_PROFIT_FLOOR_HIT,1.3082981174945112,True,,
reference_validation,2026-06-11,2026-06-11 08:00:00+00:00,2026-06-11 12:00:00+00:00,SIDEWAYS,LONG,False,2026-06-11 09:00:00+00:00,62927.2,62993.4,62507.9,485.5,True,2026-06-11 10:55:00+00:00,0,2026-06-11 11:00:00+00:00,63090.5,LONG_PROFIT_FLOOR_HIT,0.8975311153206048,True,,
reference_validation,2026-06-13,2026-06-13 00:00:00+00:00,2026-06-13 04:00:00+00:00,BULL,LONG,True,2026-06-13 01:30:00+00:00,63629.3,63664.4,63352.3,312.09999999999854,True,2026-06-13 01:40:00+00:00,0,2026-06-13 01:45:00+00:00,63725.1,LONG_PROFIT_FLOOR_GAP_OPEN,0.3527978462751328,True,,
reference_validation,2026-06-13,2026-06-13 08:00:00+00:00,2026-06-13 12:00:00+00:00,BULL,LONG,True,2026-06-13 10:35:00+00:00,63817.4,63879.0,63444.9,434.09999999999854,False,,0,2026-06-13 12:00:00+00:00,63936.1,LONG_TIME_EXIT_4H_BOUNDARY,0.5299971481131486,True,,
reference_validation,2026-06-26,2026-06-26 04:00:00+00:00,2026-06-26 08:00:00+00:00,BEAR,LONG,False,2026-06-26 05:00:00+00:00,59899.9,60125.7,58288.0,1837.699999999997,True,2026-06-26 07:10:00+00:00,0,2026-06-26 07:15:00+00:00,60491.7,LONG_PROFIT_FLOOR_GAP_OPEN,4.539908079980015,True,,
reference_validation,2026-06-26,2026-06-26 16:00:00+00:00,2026-06-26 20:00:00+00:00,BEAR,LONG,False,2026-06-26 16:35:00+00:00,60275.8,60494.1,58388.0,2106.0999999999985,False,,0,2026-06-26 20:00:00+00:00,59719.9,LONG_TIME_EXIT_4H_BOUNDARY,-5.011303375484044,False,,
reference_validation,2026-07-03,2026-07-03 04:00:00+00:00,2026-07-03 08:00:00+00:00,BULL,LONG,True,2026-07-03 05:50:00+00:00,61712.5,61727.2,61229.0,498.1999999999971,True,2026-07-03 07:45:00+00:00,0,2026-07-03 07:50:00+00:00,61808.1,LONG_PROFIT_FLOOR_GAP_OPEN,0.374559449058132,True,,
