partition,date_utc,source_start,source_end,obs_start,obs_end,H,L,range,off_return_bp,close_break_high,close_break_low,first_close_break,first_close_break_ts
reference_validation,2026-03-23,2026-03-23 13:30:00+00:00,2026-03-23 20:00:00+00:00,2026-03-23 20:00:00+00:00,2026-03-24 00:00:00+00:00,71789.8,70074.7,1715.1000000000058,30.970839567370234,False,False,NO_BREAK,
reference_validation,2026-03-24,2026-03-24 13:30:00+00:00,2026-03-24 20:00:00+00:00,2026-03-24 20:00:00+00:00,2026-03-25 00:00:00+00:00,70752.8,68884.5,1868.300000000003,170.3570388188491,False,False,NO_BREAK,
reference_validation,2026-03-25,2026-03-25 13:30:00+00:00,2026-03-25 20:00:00+00:00,2026-03-25 20:00:00+00:00,2026-03-26 00:00:00+00:00,71931.9,70531.4,1400.5,62.69291620855988,False,False,NO_BREAK,
reference_validation,2026-03-26,2026-03-26 13:30:00+00:00,2026-03-26 20:00:00+00:00,2026-03-26 20:00:00+00:00,2026-03-27 00:00:00+00:00,69872.2,68115.8,1756.3999999999942,41.64799343675529,False,False,NO_BREAK,
reference_validation,2026-03-27,2026-03-27 13:30:00+00:00,2026-03-27 20:00:00+00:00,2026-03-27 20:00:00+00:00,2026-03-28 00:00:00+00:00,66693.5,65501.0,1192.5,54.34395618546972,False,False,NO_BREAK,
reference_validation,2026-03-30,2026-03-30 13:30:00+00:00,2026-03-30 20:00:00+00:00,2026-03-30 20:00:00+00:00,2026-03-31 00:00:00+00:00,68008.5,66200.1,1808.3999999999942,37.35948848320403,False,False,NO_BREAK,
reference_validation,2026-03-31,2026-03-31 13:30:00+00:00,2026-03-31 20:00:00+00:00,2026-03-31 20:00:00+00:00,2026-04-01 00:00:00+00:00,68600.0,66374.4,2225.600000000006,64.67265460230465,False,False,NO_BREAK,
reference_validation,2026-04-01,2026-04-01 13:30:00+00:00,2026-04-01 20:00:00+00:00,2026-04-01 20:00:00+00:00,2026-04-02 00:00:00+00:00,69142.6,67883.7,1258.9000000000087,-8.394026153554224,False,False,NO_BREAK,
reference_validation,2026-04-02,2026-04-02 13:30:00+00:00,2026-04-02 20:00:00+00:00,2026-04-02 20:00:00+00:00,2026-04-03 00:00:00+00:00,67400.0,65676.1,1723.8999999999942,-11.158713655755603,False,False,NO_BREAK,
reference_validation,2026-04-03,2026-04-03 13:30:00+00:00,2026-04-03 20:00:00+00:00,2026-04-03 20:00:00+00:00,2026-04-04 00:00:00+00:00,67046.1,66478.5,567.6000000000058,10.918826749630739,False,False,NO_BREAK,
reference_validation,2026-04-06,2026-04-06 13:30:00+00:00,2026-04-06 20:00:00+00:00,2026-04-06 20:00:00+00:00,2026-04-07 00:00:00+00:00,70332.5,69088.0,1244.5,-127.23657481263916,False,True,LOW,2026-04-06 22:55:00+00:00
reference_validation,2026-04-07,2026-04-07 13:30:00+00:00,2026-04-07 20:00:00+00:00,2026-04-07 20:00:00+00:00,2026-04-08 00:00:00+00:00,69068.6,67711.0,1357.6000000000058,422.50989113588935,True,False,HIGH,2026-04-07 20:05:00+00:00
reference_validation,2026-04-08,2026-04-08 13:30:00+00:00,2026-04-08 20:00:00+00:00,2026-04-08 20:00:00+00:00,2026-04-09 00:00:00+00:00,72579.0,70671.6,1907.3999999999942,-34.356017563794694,False,False,NO_BREAK,
reference_validation,2026-04-09,2026-04-09 13:30:00+00:00,2026-04-09 20:00:00+00:00,2026-04-09 20:00:00+00:00,2026-04-10 00:00:00+00:00,72517.9,70470.2,2047.699999999997,-42.38381920678269,True,False,HIGH,2026-04-09 22:20:00+00:00
reference_validation,2026-04-10,2026-04-10 13:30:00+00:00,2026-04-10 20:00:00+00:00,2026-04-10 20:00:00+00:00,2026-04-11 00:00:00+00:00,73255.7,71868.5,1387.199999999997,-36.891596094409394,True,False,HIGH,2026-04-10 21:00:00+00:00
reference_validation,2026-04-13,2026-04-13 13:30:00+00:00,2026-04-13 20:00:00+00:00,2026-04-13 20:00:00+00:00,2026-04-14 00:00:00+00:00,73441.7,70780.0,2661.699999999997,151.88591564865737,True,False,HIGH,2026-04-13 22:15:00+00:00
reference_validation,2026-04-14,2026-04-14 13:30:00+00:00,2026-04-14 20:00:00+00:00,2026-04-14 20:00:00+00:00,2026-04-15 00:00:00+00:00,76009.0,73789.7,2219.300000000003,-9.383025621323426,False,False,NO_BREAK,
reference_validation,2026-04-15,2026-04-15 13:30:00+00:00,2026-04-15 20:00:00+00:00,2026-04-15 20:00:00+00:00,2026-04-16 00:00:00+00:00,75240.0,73540.0,1700.0,-24.2136565022677,True,False,HIGH,2026-04-15 22:40:00+00:00
reference_validation,2026-04-16,2026-04-16 13:30:00+00:00,2026-04-16 20:00:00+00:00,2026-04-16 20:00:00+00:00,2026-04-17 00:00:00+00:00,75378.1,73256.8,2121.300000000003,-26.9155949780564,True,False,HIGH,2026-04-16 20:15:00+00:00
reference_validation,2026-04-17,2026-04-17 13:30:00+00:00,2026-04-17 20:00:00+00:00,2026-04-17 20:00:00+00:00,2026-04-18 00:00:00+00:00,78300.0,76023.0,2277.0,-41.18982484628053,False,False,NO_BREAK,
reference_validation,2026-04-20,2026-04-20 13:30:00+00:00,2026-04-20 20:00:00+00:00,2026-04-20 20:00:00+00:00,2026-04-21 00:00:00+00:00,76449.8,74639.5,1810.300000000003,-60.640634733286625,False,False,NO_BREAK,
reference_validation,2026-04-21,2026-04-21 13:30:00+00:00,2026-04-21 20:00:00+00:00,2026-04-21 20:00:00+00:00,2026-04-22 00:00:00+00:00,76574.3,74777.9,1796.4000000000087,173.2927761115999,False,False,NO_BREAK,
reference_validation,2026-04-22,2026-04-22 13:30:00+00:00,2026-04-22 20:00:00+00:00,2026-04-22 20:00:00+00:00,2026-04-23 00:00:00+00:00,79444.0,78232.9,1211.1000000000058,-82.68679410036395,False,True,LOW,2026-04-22 23:25:00+00:00
reference_validation,2026-04-23,2026-04-23 13:30:00+00:00,2026-04-23 20:00:00+00:00,2026-04-23 20:00:00+00:00,2026-04-24 00:00:00+00:00,78648.0,76900.1,1747.8999999999942,70.34854976928351,False,False,NO_BREAK,
reference_validation,2026-04-24,2026-04-24 13:30:00+00:00,2026-04-24 20:00:00+00:00,2026-04-24 20:00:00+00:00,2026-04-25 00:00:00+00:00,78255.2,77308.0,947.1999999999971,-25.85184803340468,False,True,LOW,2026-04-24 22:40:00+00:00
reference_validation,2026-04-27,2026-04-27 13:30:00+00:00,2026-04-27 20:00:00+00:00,2026-04-27 20:00:00+00:00,2026-04-28 00:00:00+00:00,78232.0,76400.0,1832.0,63.36188891043149,False,False,NO_BREAK,
reference_validation,2026-04-28,2026-04-28 13:30:00+00:00,2026-04-28 20:00:00+00:00,2026-04-28 20:00:00+00:00,2026-04-29 00:00:00+00:00,76388.0,75635.6,752.3999999999942,0.6029347192093581,True,False,HIGH,2026-04-28 20:05:00+00:00
reference_validation,2026-04-29,2026-04-29 13:30:00+00:00,2026-04-29 20:00:00+00:00,2026-04-29 20:00:00+00:00,2026-04-30 00:00:00+00:00,76897.6,74868.0,2029.6000000000058,30.654780821628425,False,False,NO_BREAK,
reference_validation,2026-04-30,2026-04-30 13:30:00+00:00,2026-04-30 20:00:00+00:00,2026-04-30 20:00:00+00:00,2026-05-01 00:00:00+00:00,76630.3,76044.7,585.6000000000058,-8.02705891442268,False,False,NO_BREAK,
reference_validation,2026-05-01,2026-05-01 13:30:00+00:00,2026-05-01 20:00:00+00:00,2026-05-01 20:00:00+00:00,2026-05-02 00:00:00+00:00,78879.9,78004.1,875.7999999999884,-15.960774799851363,False,True,LOW,2026-05-01 20:45:00+00:00
reference_validation,2026-05-04,2026-05-04 13:30:00+00:00,2026-05-04 20:00:00+00:00,2026-05-04 20:00:00+00:00,2026-05-05 00:00:00+00:00,80771.7,78450.0,2321.699999999997,-24.01950553810761,False,False,NO_BREAK,
reference_validation,2026-05-05,2026-05-05 13:30:00+00:00,2026-05-05 20:00:00+00:00,2026-05-05 20:00:00+00:00,2026-05-06 00:00:00+00:00,81640.7,80890.0,750.6999999999971,-84.90048961244278,True,True,HIGH,2026-05-05 20:05:00+00:00
reference_validation,2026-05-06,2026-05-06 13:30:00+00:00,2026-05-06 20:00:00+00:00,2026-05-06 20:00:00+00:00,2026-05-07 00:00:00+00:00,82020.0,81073.1,946.8999999999942,-3.242585962304201,False,True,LOW,2026-05-06 23:05:00+00:00
reference_validation,2026-05-07,2026-05-07 13:30:00+00:00,2026-05-07 20:00:00+00:00,2026-05-07 20:00:00+00:00,2026-05-08 00:00:00+00:00,80927.2,79461.5,1465.699999999997,-16.69098948730019,False,False,NO_BREAK,
reference_validation,2026-05-08,2026-05-08 13:30:00+00:00,2026-05-08 20:00:00+00:00,2026-05-08 20:00:00+00:00,2026-05-09 00:00:00+00:00,80424.4,79507.6,916.7999999999884,0.9108161286830452,False,False,NO_BREAK,
reference_validation,2026-05-11,2026-05-11 13:30:00+00:00,2026-05-11 20:00:00+00:00,2026-05-11 20:00:00+00:00,2026-05-12 00:00:00+00:00,82098.9,80394.0,1704.8999999999942,-26.69749431747359,False,False,NO_BREAK,
reference_validation,2026-05-12,2026-05-12 13:30:00+00:00,2026-05-12 20:00:00+00:00,2026-05-12 20:00:00+00:00,2026-05-13 00:00:00+00:00,80859.9,79801.0,1058.8999999999942,-41.906148050238066,False,False,NO_BREAK,
reference_validation,2026-05-13,2026-05-13 13:30:00+00:00,2026-05-13 20:00:00+00:00,2026-05-13 20:00:00+00:00,2026-05-14 00:00:00+00:00,80178.9,78713.8,1465.0999999999913,-39.758909010512156,False,False,NO_BREAK,
reference_validation,2026-05-14,2026-05-14 13:30:00+00:00,2026-05-14 20:00:00+00:00,2026-05-14 20:00:00+00:00,2026-05-15 00:00:00+00:00,81999.0,79514.5,2484.5,-39.926856064238514,False,False,NO_BREAK,
reference_validation,2026-05-15,2026-05-15 13:30:00+00:00,2026-05-15 20:00:00+00:00,2026-05-15 20:00:00+00:00,2026-05-16 00:00:00+00:00,79983.3,78610.0,1373.300000000003,-3.8303859587918154,False,False,NO_BREAK,
reference_validation,2026-05-18,2026-05-18 13:30:00+00:00,2026-05-18 20:00:00+00:00,2026-05-18 20:00:00+00:00,2026-05-19 00:00:00+00:00,77253.9,76014.2,1239.699999999997,8.41368817337207,False,False,NO_BREAK,
reference_validation,2026-05-19,2026-05-19 13:30:00+00:00,2026-05-19 20:00:00+00:00,2026-05-19 20:00:00+00:00,2026-05-20 00:00:00+00:00,77042.3,76107.1,935.1999999999971,2.591820786661536,False,False,NO_BREAK,
reference_validation,2026-05-20,2026-05-20 13:30:00+00:00,2026-05-20 20:00:00+00:00,2026-05-20 20:00:00+00:00,2026-05-21 00:00:00+00:00,77825.8,76855.0,970.8000000000029,-15.483605026374025,False,False,NO_BREAK,
reference_validation,2026-05-21,2026-05-21 13:30:00+00:00,2026-05-21 20:00:00+00:00,2026-05-21 20:00:00+00:00,2026-05-22 00:00:00+00:00,78063.8,76696.7,1367.1000000000058,-9.12987994658665,False,False,NO_BREAK,
reference_validation,2026-05-22,2026-05-22 13:30:00+00:00,2026-05-22 20:00:00+00:00,2026-05-22 20:00:00+00:00,2026-05-23 00:00:00+00:00,77340.0,75620.0,1720.0,-41.409997217353165,False,True,LOW,2026-05-22 22:45:00+00:00
reference_validation,2026-05-25,2026-05-25 13:30:00+00:00,2026-05-25 20:00:00+00:00,2026-05-25 20:00:00+00:00,2026-05-26 00:00:00+00:00,77887.9,77254.8,633.0999999999913,-15.7486622034686,False,True,LOW,2026-05-25 20:45:00+00:00
reference_validation,2026-05-26,2026-05-26 13:30:00+00:00,2026-05-26 20:00:00+00:00,2026-05-26 20:00:00+00:00,2026-05-27 00:00:00+00:00,78077.1,75711.0,2366.100000000006,-16.165012021822633,False,True,LOW,2026-05-26 22:50:00+00:00
reference_validation,2026-05-27,2026-05-27 13:30:00+00:00,2026-05-27 20:00:00+00:00,2026-05-27 20:00:00+00:00,2026-05-28 00:00:00+00:00,75485.9,74632.0,853.8999999999942,-82.84936793541475,False,True,LOW,2026-05-27 21:45:00+00:00
reference_validation,2026-05-28,2026-05-28 13:30:00+00:00,2026-05-28 20:00:00+00:00,2026-05-28 20:00:00+00:00,2026-05-29 00:00:00+00:00,73723.0,72556.0,1167.0,26.977902645197727,True,False,HIGH,2026-05-28 21:40:00+00:00
reference_validation,2026-05-29,2026-05-29 13:30:00+00:00,2026-05-29 20:00:00+00:00,2026-05-29 20:00:00+00:00,2026-05-30 00:00:00+00:00,74293.1,72436.0,1857.1000000000058,-8.273347031528822,False,False,NO_BREAK,
reference_validation,2026-06-01,2026-06-01 13:30:00+00:00,2026-06-01 20:00:00+00:00,2026-06-01 20:00:00+00:00,2026-06-02 00:00:00+00:00,72288.0,70650.9,1637.1000000000058,-25.079990498945158,False,False,NO_BREAK,
reference_validation,2026-06-02,2026-06-02 13:30:00+00:00,2026-06-02 20:00:00+00:00,2026-06-02 20:00:00+00:00,2026-06-03 00:00:00+00:00,69090.0,66388.0,2702.0,-82.73551831193937,False,True,LOW,2026-06-02 23:00:00+00:00
reference_validation,2026-06-03,2026-06-03 13:30:00+00:00,2026-06-03 20:00:00+00:00,2026-06-03 20:00:00+00:00,2026-06-04 00:00:00+00:00,67175.0,65199.0,1976.0,-200.3408300664089,False,True,LOW,2026-06-03 20:45:00+00:00
reference_validation,2026-06-04,2026-06-04 13:30:00+00:00,2026-06-04 20:00:00+00:00,2026-06-04 20:00:00+00:00,2026-06-05 00:00:00+00:00,64463.7,62910.0,1553.699999999997,39.811195562278186,False,False,NO_BREAK,
reference_validation,2026-06-05,2026-06-05 13:30:00+00:00,2026-06-05 20:00:00+00:00,2026-06-05 20:00:00+00:00,2026-06-06 00:00:00+00:00,62310.0,59080.0,3230.0,125.20865343452758,False,False,NO_BREAK,
reference_validation,2026-06-08,2026-06-08 13:30:00+00:00,2026-06-08 20:00:00+00:00,2026-06-08 20:00:00+00:00,2026-06-09 00:00:00+00:00,64179.5,63209.6,969.9000000000015,-45.84179843815872,False,True,LOW,2026-06-08 20:20:00+00:00
reference_validation,2026-06-09,2026-06-09 13:30:00+00:00,2026-06-09 20:00:00+00:00,2026-06-09 20:00:00+00:00,2026-06-10 00:00:00+00:00,62512.9,60755.0,1757.9000000000015,-60.23950803059175,False,False,NO_BREAK,
reference_validation,2026-06-10,2026-06-10 13:30:00+00:00,2026-06-10 20:00:00+00:00,2026-06-10 20:00:00+00:00,2026-06-11 00:00:00+00:00,62840.2,61474.7,1365.5,-68.64947899083651,False,True,LOW,2026-06-10 21:50:00+00:00
reference_validation,2026-06-11,2026-06-11 13:30:00+00:00,2026-06-11 20:00:00+00:00,2026-06-11 20:00:00+00:00,2026-06-12 00:00:00+00:00,63915.3,62315.0,1600.300000000003,4.750840442553361,False,False,NO_BREAK,
reference_validation,2026-06-12,2026-06-12 13:30:00+00:00,2026-06-12 20:00:00+00:00,2026-06-12 20:00:00+00:00,2026-06-13 00:00:00+00:00,64362.6,63020.6,1342.0,-1.2587522618201508,False,False,NO_BREAK,
reference_validation,2026-06-15,2026-06-15 13:30:00+00:00,2026-06-15 20:00:00+00:00,2026-06-15 20:00:00+00:00,2026-06-16 00:00:00+00:00,67255.4,66265.0,990.3999999999942,-44.03784370771157,False,True,LOW,2026-06-15 22:25:00+00:00
reference_validation,2026-06-16,2026-06-16 13:30:00+00:00,2026-06-16 20:00:00+00:00,2026-06-16 20:00:00+00:00,2026-06-17 00:00:00+00:00,66246.1,65328.8,917.3000000000029,-1.279450201969734,False,False,NO_BREAK,
reference_validation,2026-06-17,2026-06-17 13:30:00+00:00,2026-06-17 20:00:00+00:00,2026-06-17 20:00:00+00:00,2026-06-18 00:00:00+00:00,66419.2,64015.0,2404.199999999997,31.351425361825225,False,True,LOW,2026-06-17 22:05:00+00:00
reference_validation,2026-06-18,2026-06-18 13:30:00+00:00,2026-06-18 20:00:00+00:00,2026-06-18 20:00:00+00:00,2026-06-19 00:00:00+00:00,64355.2,62232.1,2123.0999999999985,-0.190702308928703,False,False,NO_BREAK,
reference_validation,2026-06-19,2026-06-19 13:30:00+00:00,2026-06-19 20:00:00+00:00,2026-06-19 20:00:00+00:00,2026-06-20 00:00:00+00:00,63410.3,62712.5,697.8000000000029,81.07704859226183,True,False,HIGH,2026-06-20 00:00:00+00:00
reference_validation,2026-06-22,2026-06-22 13:30:00+00:00,2026-06-22 20:00:00+00:00,2026-06-22 20:00:00+00:00,2026-06-23 00:00:00+00:00,65597.2,64240.0,1357.199999999997,-71.43455607860894,False,True,LOW,2026-06-22 21:40:00+00:00
reference_validation,2026-06-23,2026-06-23 13:30:00+00:00,2026-06-23 20:00:00+00:00,2026-06-23 20:00:00+00:00,2026-06-24 00:00:00+00:00,62837.1,61916.9,920.1999999999971,53.07404550898953,False,False,NO_BREAK,
reference_validation,2026-06-24,2026-06-24 13:30:00+00:00,2026-06-24 20:00:00+00:00,2026-06-24 20:00:00+00:00,2026-06-25 00:00:00+00:00,62127.5,59060.0,3067.5,188.15593830153966,False,False,NO_BREAK,
reference_validation,2026-06-25,2026-06-25 13:30:00+00:00,2026-06-25 20:00:00+00:00,2026-06-25 20:00:00+00:00,2026-06-26 00:00:00+00:00,61319.8,58030.0,3289.800000000003,79.59541247118507,False,False,NO_BREAK,
reference_validation,2026-06-26,2026-06-26 13:30:00+00:00,2026-06-26 20:00:00+00:00,2026-06-26 20:00:00+00:00,2026-06-27 00:00:00+00:00,60580.0,58810.0,1770.0,58.95857159841089,False,False,NO_BREAK,
reference_validation,2026-06-29,2026-06-29 13:30:00+00:00,2026-06-29 20:00:00+00:00,2026-06-29 20:00:00+00:00,2026-06-30 00:00:00+00:00,60666.6,58988.0,1678.5999999999985,-30.558208752626825,False,False,NO_BREAK,
reference_validation,2026-06-30,2026-06-30 13:30:00+00:00,2026-06-30 20:00:00+00:00,2026-06-30 20:00:00+00:00,2026-07-01 00:00:00+00:00,59264.4,58160.0,1104.4000000000015,-32.0781032078099,False,False,NO_BREAK,
reference_validation,2026-07-01,2026-07-01 13:30:00+00:00,2026-07-01 20:00:00+00:00,2026-07-01 20:00:00+00:00,2026-07-02 00:00:00+00:00,60520.0,58571.0,1949.0,-0.06666666666710341,True,False,HIGH,2026-07-01 21:35:00+00:00
reference_validation,2026-07-02,2026-07-02 13:30:00+00:00,2026-07-02 20:00:00+00:00,2026-07-02 20:00:00+00:00,2026-07-03 00:00:00+00:00,62180.0,61113.8,1066.199999999997,14.352572072042769,False,False,NO_BREAK,
reference_validation,2026-07-03,2026-07-03 13:30:00+00:00,2026-07-03 20:00:00+00:00,2026-07-03 20:00:00+00:00,2026-07-04 00:00:00+00:00,62386.7,61653.0,733.6999999999971,62.25634625529164,True,False,HIGH,2026-07-03 20:15:00+00:00
reference_validation,2026-07-06,2026-07-06 13:30:00+00:00,2026-07-06 20:00:00+00:00,2026-07-06 20:00:00+00:00,2026-07-07 00:00:00+00:00,63977.9,61297.0,2680.9000000000015,49.23881531755603,True,False,HIGH,2026-07-06 21:10:00+00:00
reference_validation,2026-07-07,2026-07-07 13:30:00+00:00,2026-07-07 20:00:00+00:00,2026-07-07 20:00:00+00:00,2026-07-08 00:00:00+00:00,64234.1,62638.0,1596.0999999999985,-72.02770127392677,False,False,NO_BREAK,
reference_validation,2026-07-08,2026-07-08 13:30:00+00:00,2026-07-08 20:00:00+00:00,2026-07-08 20:00:00+00:00,2026-07-09 00:00:00+00:00,62372.7,61520.0,852.6999999999971,0.5461680687668391,False,False,NO_BREAK,
reference_validation,2026-07-09,2026-07-09 13:30:00+00:00,2026-07-09 20:00:00+00:00,2026-07-09 20:00:00+00:00,2026-07-10 00:00:00+00:00,63484.9,62490.2,994.7000000000044,-4.096616890398863,False,False,NO_BREAK,
reference_validation,2026-07-10,2026-07-10 13:30:00+00:00,2026-07-10 20:00:00+00:00,2026-07-10 20:00:00+00:00,2026-07-11 00:00:00+00:00,64680.0,63718.1,961.9000000000015,35.8526707188056,False,True,LOW,2026-07-10 20:30:00+00:00
reference_validation,2026-07-13,2026-07-13 13:30:00+00:00,2026-07-13 20:00:00+00:00,2026-07-13 20:00:00+00:00,2026-07-14 00:00:00+00:00,62965.0,61806.0,1159.0,7.886549337514648,False,False,NO_BREAK,
reference_validation,2026-07-14,2026-07-14 13:30:00+00:00,2026-07-14 20:00:00+00:00,2026-07-14 20:00:00+00:00,2026-07-15 00:00:00+00:00,64950.0,63550.0,1400.0,73.06745415079251,True,False,HIGH,2026-07-14 22:25:00+00:00
reference_validation,2026-07-15,2026-07-15 13:30:00+00:00,2026-07-15 20:00:00+00:00,2026-07-15 20:00:00+00:00,2026-07-16 00:00:00+00:00,65589.7,64708.0,881.6999999999971,-33.984118160638175,False,False,NO_BREAK,
reference_validation,2026-07-16,2026-07-16 13:30:00+00:00,2026-07-16 20:00:00+00:00,2026-07-16 20:00:00+00:00,2026-07-17 00:00:00+00:00,64874.7,63958.0,916.6999999999971,-68.60030167321173,False,True,LOW,2026-07-16 22:55:00+00:00
reference_validation,2026-07-17,2026-07-17 13:30:00+00:00,2026-07-17 20:00:00+00:00,2026-07-17 20:00:00+00:00,2026-07-18 00:00:00+00:00,64356.7,62505.1,1851.5999999999985,-32.98430789096973,False,False,NO_BREAK,
reference_validation,2026-07-20,2026-07-20 13:30:00+00:00,2026-07-20 20:00:00+00:00,2026-07-20 20:00:00+00:00,2026-07-21 00:00:00+00:00,65788.0,64034.3,1753.699999999997,16.20103410202578,False,False,NO_BREAK,
reference_validation,2026-07-21,2026-07-21 13:30:00+00:00,2026-07-21 20:00:00+00:00,2026-07-21 20:00:00+00:00,2026-07-22 00:00:00+00:00,66924.1,65939.0,985.1000000000058,17.00057973633262,False,False,NO_BREAK,
reference_validation,2026-07-22,2026-07-22 13:30:00+00:00,2026-07-22 20:00:00+00:00,2026-07-22 20:00:00+00:00,2026-07-23 00:00:00+00:00,66363.6,65556.3,807.3000000000029,28.95682579767911,False,False,NO_BREAK,
reference_validation,2026-07-23,2026-07-23 13:30:00+00:00,2026-07-23 20:00:00+00:00,2026-07-23 20:00:00+00:00,2026-07-24 00:00:00+00:00,65215.3,64636.0,579.3000000000029,38.39822772663703,False,False,NO_BREAK,
reference_validation,2026-07-24,2026-07-24 13:30:00+00:00,2026-07-24 20:00:00+00:00,2026-07-24 20:00:00+00:00,2026-07-25 00:00:00+00:00,64417.4,63666.0,751.4000000000015,-12.928449598517133,False,False,NO_BREAK,
reference_validation,2026-07-27,2026-07-27 13:30:00+00:00,2026-07-27 20:00:00+00:00,2026-07-27 20:00:00+00:00,2026-07-28 00:00:00+00:00,65689.6,64374.4,1315.2000000000044,-190.64274190568776,False,True,LOW,2026-07-27 22:45:00+00:00
reference_validation,2026-07-28,2026-07-28 13:30:00+00:00,2026-07-28 20:00:00+00:00,2026-07-28 20:00:00+00:00,2026-07-29 00:00:00+00:00,64084.5,62660.1,1424.4000000000015,3.3185979236849406,False,False,NO_BREAK,
reference_validation,2026-07-29,2026-07-29 13:30:00+00:00,2026-07-29 20:00:00+00:00,2026-07-29 20:00:00+00:00,2026-07-30 00:00:00+00:00,64703.9,63483.9,1220.0,62.1263608331768,False,True,LOW,2026-07-29 20:05:00+00:00
august,2026-08-03,2026-08-03 13:30:00+00:00,2026-08-03 20:00:00+00:00,2026-08-03 20:00:00+00:00,2026-08-04 00:00:00+00:00,64058.8,62533.3,1525.5,-53.2137368825869,False,False,NO_BREAK,
august,2026-08-04,2026-08-04 13:30:00+00:00,2026-08-04 20:00:00+00:00,2026-08-04 20:00:00+00:00,2026-08-05 00:00:00+00:00,64388.0,63582.1,805.9000000000015,-18.972760536658527,True,False,HIGH,2026-08-04 23:15:00+00:00
august,2026-08-05,2026-08-05 13:30:00+00:00,2026-08-05 20:00:00+00:00,2026-08-05 20:00:00+00:00,2026-08-06 00:00:00+00:00,64898.0,63847.0,1051.0,-26.51001377965145,True,False,HIGH,2026-08-05 20:25:00+00:00
august,2026-08-06,2026-08-06 13:30:00+00:00,2026-08-06 20:00:00+00:00,2026-08-06 20:00:00+00:00,2026-08-07 00:00:00+00:00,64962.0,64143.0,819.0,-17.512047294947486,False,False,NO_BREAK,
august,2026-08-07,2026-08-07 13:30:00+00:00,2026-08-07 20:00:00+00:00,2026-08-07 20:00:00+00:00,2026-08-08 00:00:00+00:00,65305.6,64490.0,815.5999999999985,-7.315243890231304,False,False,NO_BREAK,
