partition,side,signal_ts,net_pnl_usd,swing_high,swing_low,swing_high_ts,swing_low_ts,range_known_ts,upper_test_candles,lower_test_candles,total_test_candles,ambiguous_both_candles,side_visits,side_switches,visit_sequence,true_swing_breakout
reference_validation,SHORT,2025-12-21 12:00:00+00:00,-5.291808776400275,88434.9,87821.1,2025-12-20 20:00:00+00:00,2025-12-21 00:00:00+00:00,2025-12-21 08:00:00+00:00,0,0,0,0,0,0,,False
reference_validation,LONG,2025-12-22 08:00:00+00:00,-5.155564750425934,89600.0,87845.0,2025-12-22 00:00:00+00:00,2025-12-22 00:00:00+00:00,2025-12-22 08:00:00+00:00,0,0,0,0,0,0,,True
reference_validation,SHORT,2025-12-22 16:00:00+00:00,-12.19966140596067,89600.0,87845.0,2025-12-22 00:00:00+00:00,2025-12-22 00:00:00+00:00,2025-12-22 08:00:00+00:00,0,0,0,0,0,0,,False
reference_validation,LONG,2025-12-29 00:00:00+00:00,-13.236949101746545,88078.3,87566.0,2025-12-28 12:00:00+00:00,2025-12-28 04:00:00+00:00,2025-12-28 20:00:00+00:00,0,1,1,0,1,0,L,True
reference_validation,SHORT,2025-12-29 08:00:00+00:00,-13.32370194598136,88078.3,87402.6,2025-12-28 12:00:00+00:00,2025-12-28 20:00:00+00:00,2025-12-29 04:00:00+00:00,0,0,0,0,0,0,,False
reference_validation,LONG,2026-01-02 08:00:00+00:00,-4.191151855110142,89088.0,87508.4,2026-01-02 00:00:00+00:00,2026-01-01 04:00:00+00:00,2026-01-02 08:00:00+00:00,0,0,0,0,0,0,,True
reference_validation,SHORT,2026-01-03 04:00:00+00:00,-5.538162457740459,90945.1,88401.2,2026-01-02 16:00:00+00:00,2026-01-02 12:00:00+00:00,2026-01-03 00:00:00+00:00,0,0,0,0,0,0,,False
reference_validation,LONG,2026-01-03 20:00:00+00:00,6.475594674366936,90200.0,89261.2,2026-01-03 12:00:00+00:00,2026-01-03 04:00:00+00:00,2026-01-03 20:00:00+00:00,0,0,0,0,0,0,,True
reference_validation,LONG,2026-01-05 00:00:00+00:00,-7.718336882629783,91779.7,90790.1,2026-01-04 04:00:00+00:00,2026-01-04 16:00:00+00:00,2026-01-05 00:00:00+00:00,0,0,0,0,0,0,,True
reference_validation,SHORT,2026-01-06 16:00:00+00:00,-9.45203221300377,94760.3,93088.0,2026-01-05 20:00:00+00:00,2026-01-06 04:00:00+00:00,2026-01-06 12:00:00+00:00,0,0,0,0,0,0,,True
reference_validation,SHORT,2026-01-07 08:00:00+00:00,9.228234128406854,93825.0,91209.0,2026-01-06 20:00:00+00:00,2026-01-06 16:00:00+00:00,2026-01-07 04:00:00+00:00,0,0,0,0,0,0,,False
reference_validation,SHORT,2026-01-08 04:00:00+00:00,-3.978618006006007,92928.0,90634.1,2026-01-07 08:00:00+00:00,2026-01-07 16:00:00+00:00,2026-01-08 00:00:00+00:00,0,1,1,0,1,0,L,True
reference_validation,LONG,2026-01-08 16:00:00+00:00,-3.954811317744655,91666.0,89588.1,2026-01-08 00:00:00+00:00,2026-01-08 04:00:00+00:00,2026-01-08 12:00:00+00:00,0,1,1,0,1,0,L,False
reference_validation,SHORT,2026-01-09 08:00:00+00:00,-2.6893180277018254,91600.0,89242.0,2026-01-09 00:00:00+00:00,2026-01-08 12:00:00+00:00,2026-01-09 08:00:00+00:00,0,0,0,0,0,0,,False
reference_validation,LONG,2026-01-09 12:00:00+00:00,14.27887089659836,91600.0,89242.0,2026-01-09 00:00:00+00:00,2026-01-08 12:00:00+00:00,2026-01-09 08:00:00+00:00,0,0,0,0,0,0,,False
reference_validation,LONG,2026-01-13 16:00:00+00:00,12.020948910379811,92299.0,90870.0,2026-01-12 16:00:00+00:00,2026-01-12 20:00:00+00:00,2026-01-13 04:00:00+00:00,1,0,1,0,1,0,H,True
reference_validation,LONG,2026-01-13 20:00:00+00:00,-7.548084617384809,92299.0,91700.6,2026-01-12 16:00:00+00:00,2026-01-13 12:00:00+00:00,2026-01-13 20:00:00+00:00,0,0,0,0,0,0,,True
reference_validation,SHORT,2026-01-18 20:00:00+00:00,19.639737646078583,95621.9,94850.4,2026-01-17 12:00:00+00:00,2026-01-18 12:00:00+00:00,2026-01-18 20:00:00+00:00,0,0,0,0,0,0,,True
reference_validation,SHORT,2026-01-20 16:00:00+00:00,-7.370358139498534,93379.0,92116.0,2026-01-19 16:00:00+00:00,2026-01-19 20:00:00+00:00,2026-01-20 04:00:00+00:00,0,0,0,0,0,0,,True
reference_validation,LONG,2026-01-23 16:00:00+00:00,-3.1813512152219943,90050.0,88465.6,2026-01-23 04:00:00+00:00,2026-01-22 12:00:00+00:00,2026-01-23 12:00:00+00:00,0,0,0,0,0,0,,False
reference_validation,SHORT,2026-01-24 12:00:00+00:00,3.186040887589958,91195.0,89163.6,2026-01-23 16:00:00+00:00,2026-01-23 20:00:00+00:00,2026-01-24 04:00:00+00:00,0,0,0,0,0,0,,False
reference_validation,SHORT,2026-01-25 08:00:00+00:00,-1.5086524591978896,89444.4,89116.9,2026-01-24 20:00:00+00:00,2026-01-24 16:00:00+00:00,2026-01-25 04:00:00+00:00,0,0,0,0,0,0,,True
reference_validation,SHORT,2026-01-25 16:00:00+00:00,-11.68043914253396,89444.4,88084.0,2026-01-24 20:00:00+00:00,2026-01-25 08:00:00+00:00,2026-01-25 16:00:00+00:00,0,0,0,0,0,0,,True
reference_validation,LONG,2026-01-27 00:00:00+00:00,-3.70892999807314,88834.1,86960.0,2026-01-26 12:00:00+00:00,2026-01-26 16:00:00+00:00,2026-01-27 00:00:00+00:00,0,0,0,0,0,0,,False
reference_validation,SHORT,2026-01-27 08:00:00+00:00,-2.777557494593452,88834.1,86960.0,2026-01-26 12:00:00+00:00,2026-01-26 16:00:00+00:00,2026-01-27 00:00:00+00:00,2,0,2,0,1,0,H,False
reference_validation,LONG,2026-01-27 20:00:00+00:00,-5.233078842751693,88983.3,86960.0,2026-01-27 04:00:00+00:00,2026-01-26 16:00:00+00:00,2026-01-27 12:00:00+00:00,0,0,0,0,0,0,,True
reference_validation,SHORT,2026-01-29 00:00:00+00:00,14.526729937093265,90592.7,88786.0,2026-01-28 16:00:00+00:00,2026-01-28 04:00:00+00:00,2026-01-29 00:00:00+00:00,0,0,0,0,0,0,,True
reference_validation,SHORT,2026-01-29 12:00:00+00:00,37.70812752730048,90592.7,87650.1,2026-01-28 16:00:00+00:00,2026-01-29 00:00:00+00:00,2026-01-29 08:00:00+00:00,0,0,0,0,0,0,,True
reference_validation,SHORT,2026-01-31 16:00:00+00:00,57.40750734481316,84599.0,81832.0,2026-01-30 16:00:00+00:00,2026-01-30 16:00:00+00:00,2026-01-31 00:00:00+00:00,0,0,0,0,0,0,,True
reference_validation,SHORT,2026-02-05 12:00:00+00:00,49.955808574986726,76952.5,72889.2,2026-02-04 00:00:00+00:00,2026-02-03 16:00:00+00:00,2026-02-04 08:00:00+00:00,0,2,2,0,1,0,L,True
reference_validation,LONG,2026-02-06 12:00:00+00:00,-18.66765338485653,66783.0,59800.0,2026-02-06 04:00:00+00:00,2026-02-06 00:00:00+00:00,2026-02-06 12:00:00+00:00,0,0,0,0,0,0,,True
reference_validation,LONG,2026-02-12 08:00:00+00:00,-9.012149024426808,68315.0,65718.5,2026-02-11 20:00:00+00:00,2026-02-11 12:00:00+00:00,2026-02-12 04:00:00+00:00,0,0,0,0,0,0,,False
reference_validation,SHORT,2026-02-12 16:00:00+00:00,-11.509979060441866,68315.0,66640.0,2026-02-11 20:00:00+00:00,2026-02-12 04:00:00+00:00,2026-02-12 12:00:00+00:00,1,0,1,0,1,0,H,True
reference_validation,LONG,2026-02-13 12:00:00+00:00,-13.717145433278832,66778.5,65081.0,2026-02-13 00:00:00+00:00,2026-02-12 16:00:00+00:00,2026-02-13 08:00:00+00:00,0,0,0,0,0,0,,True
reference_validation,SHORT,2026-02-17 12:00:00+00:00,-7.721461442084454,69228.6,67250.0,2026-02-17 00:00:00+00:00,2026-02-16 12:00:00+00:00,2026-02-17 08:00:00+00:00,0,0,0,0,0,0,,False
reference_validation,SHORT,2026-02-18 08:00:00+00:00,-8.511912617639883,69228.6,66850.1,2026-02-17 00:00:00+00:00,2026-02-18 00:00:00+00:00,2026-02-18 08:00:00+00:00,0,0,0,0,0,0,,False
reference_validation,LONG,2026-02-21 12:00:00+00:00,-5.421765602327477,68220.0,66408.1,2026-02-20 20:00:00+00:00,2026-02-20 12:00:00+00:00,2026-02-21 04:00:00+00:00,1,0,1,0,1,0,H,True
reference_validation,SHORT,2026-02-21 20:00:00+00:00,8.945945723151672,68687.0,66408.1,2026-02-21 12:00:00+00:00,2026-02-20 12:00:00+00:00,2026-02-21 20:00:00+00:00,0,0,0,0,0,0,,False
reference_validation,SHORT,2026-02-23 00:00:00+00:00,-21.678513763192672,68220.0,67150.0,2026-02-22 08:00:00+00:00,2026-02-22 16:00:00+00:00,2026-02-23 00:00:00+00:00,0,0,0,0,0,0,,True
reference_validation,LONG,2026-02-25 16:00:00+00:00,-12.36286656657758,66283.1,62401.7,2026-02-25 00:00:00+00:00,2026-02-24 12:00:00+00:00,2026-02-25 08:00:00+00:00,0,0,0,0,0,0,,True
reference_validation,SHORT,2026-02-26 12:00:00+00:00,13.223682878195875,68850.0,62401.7,2026-02-26 04:00:00+00:00,2026-02-24 12:00:00+00:00,2026-02-26 12:00:00+00:00,0,0,0,0,0,0,,False
reference_validation,SHORT,2026-02-27 16:00:00+00:00,10.76492823420334,68188.8,66841.6,2026-02-27 04:00:00+00:00,2026-02-27 00:00:00+00:00,2026-02-27 12:00:00+00:00,0,0,0,0,0,0,,True
reference_validation,SHORT,2026-02-28 04:00:00+00:00,-16.072374167939095,68188.8,64875.6,2026-02-27 04:00:00+00:00,2026-02-27 20:00:00+00:00,2026-02-28 04:00:00+00:00,0,0,0,0,0,0,,True
reference_validation,LONG,2026-02-28 16:00:00+00:00,24.979195121693845,65994.7,62979.5,2026-02-28 00:00:00+00:00,2026-02-28 04:00:00+00:00,2026-02-28 12:00:00+00:00,0,0,0,0,0,0,,True
reference_validation,SHORT,2026-03-03 00:00:00+00:00,12.36090207083036,70100.0,65234.4,2026-03-02 16:00:00+00:00,2026-03-02 12:00:00+00:00,2026-03-03 00:00:00+00:00,0,0,0,0,0,0,,False
reference_validation,SHORT,2026-03-03 08:00:00+00:00,-9.96417910447771,70100.0,65234.4,2026-03-02 16:00:00+00:00,2026-03-02 12:00:00+00:00,2026-03-03 00:00:00+00:00,0,0,0,0,0,0,,False
reference_validation,LONG,2026-03-03 16:00:00+00:00,-7.387991970278884,70100.0,65234.4,2026-03-02 16:00:00+00:00,2026-03-02 12:00:00+00:00,2026-03-03 00:00:00+00:00,0,0,0,0,0,0,,False
reference_validation,SHORT,2026-03-04 00:00:00+00:00,-9.172512891413676,68972.9,66080.0,2026-03-03 16:00:00+00:00,2026-03-03 12:00:00+00:00,2026-03-04 00:00:00+00:00,0,0,0,0,0,0,,False
reference_validation,LONG,2026-03-04 04:00:00+00:00,29.004947851060734,68972.9,66080.0,2026-03-03 16:00:00+00:00,2026-03-03 12:00:00+00:00,2026-03-04 00:00:00+00:00,0,0,0,0,0,0,,True
reference_validation,LONG,2026-03-04 16:00:00+00:00,-7.963845214004328,68972.9,67350.0,2026-03-03 16:00:00+00:00,2026-03-04 00:00:00+00:00,2026-03-04 08:00:00+00:00,0,0,0,0,0,0,,True
reference_validation,SHORT,2026-03-05 04:00:00+00:00,-7.58218850572161,74046.5,72273.0,2026-03-04 16:00:00+00:00,2026-03-04 20:00:00+00:00,2026-03-05 04:00:00+00:00,0,0,0,0,0,0,,True
reference_validation,SHORT,2026-03-05 12:00:00+00:00,19.433351254054887,74046.5,72273.0,2026-03-04 16:00:00+00:00,2026-03-04 20:00:00+00:00,2026-03-05 04:00:00+00:00,0,1,1,0,1,0,L,True
reference_validation,SHORT,2026-03-06 12:00:00+00:00,-13.984388687903682,73539.1,70100.0,2026-03-05 08:00:00+00:00,2026-03-06 04:00:00+00:00,2026-03-06 12:00:00+00:00,0,0,0,0,0,0,,True
reference_validation,LONG,2026-03-10 00:00:00+00:00,14.674000951131982,69498.0,65569.2,2026-03-09 16:00:00+00:00,2026-03-08 20:00:00+00:00,2026-03-10 00:00:00+00:00,0,0,0,0,0,0,,False
reference_validation,LONG,2026-03-10 12:00:00+00:00,-15.212004449001215,70555.0,65569.2,2026-03-10 00:00:00+00:00,2026-03-08 20:00:00+00:00,2026-03-10 08:00:00+00:00,0,0,0,0,0,0,,True
reference_validation,SHORT,2026-03-11 08:00:00+00:00,-4.782158972578987,71748.1,69388.0,2026-03-10 12:00:00+00:00,2026-03-10 20:00:00+00:00,2026-03-11 04:00:00+00:00,0,1,1,0,1,0,L,True
reference_validation,LONG,2026-03-11 12:00:00+00:00,17.46798125008915,70249.1,69388.0,2026-03-11 04:00:00+00:00,2026-03-10 20:00:00+00:00,2026-03-11 12:00:00+00:00,0,0,0,0,0,0,,False
reference_validation,SHORT,2026-03-13 16:00:00+00:00,-7.898443387806586,71979.2,69303.8,2026-03-13 00:00:00+00:00,2026-03-12 12:00:00+00:00,2026-03-13 08:00:00+00:00,1,0,1,0,1,0,H,False
reference_validation,LONG,2026-03-15 20:00:00+00:00,18.594542366733258,71897.9,71220.1,2026-03-15 08:00:00+00:00,2026-03-15 12:00:00+00:00,2026-03-15 20:00:00+00:00,0,0,0,0,0,0,,True
reference_validation,SHORT,2026-03-17 04:00:00+00:00,5.520811504214807,74481.5,72841.9,2026-03-16 12:00:00+00:00,2026-03-16 08:00:00+00:00,2026-03-16 20:00:00+00:00,1,0,1,0,1,0,H,False
reference_validation,SHORT,2026-03-18 08:00:00+00:00,17.976987479837184,74777.0,73492.0,2026-03-17 20:00:00+00:00,2026-03-18 00:00:00+00:00,2026-03-18 08:00:00+00:00,0,0,0,0,0,0,,True
reference_validation,SHORT,2026-03-19 04:00:00+00:00,-7.777575023166272,74777.0,70456.0,2026-03-17 20:00:00+00:00,2026-03-18 20:00:00+00:00,2026-03-19 04:00:00+00:00,0,0,0,0,0,0,,True
reference_validation,SHORT,2026-03-20 12:00:00+00:00,-6.257123422049471,71598.3,68750.0,2026-03-19 00:00:00+00:00,2026-03-19 12:00:00+00:00,2026-03-19 20:00:00+00:00,0,0,0,0,0,0,,False
reference_validation,LONG,2026-03-20 20:00:00+00:00,-5.872339604328525,71342.2,68750.0,2026-03-20 08:00:00+00:00,2026-03-19 12:00:00+00:00,2026-03-20 16:00:00+00:00,0,0,0,0,0,0,,False
reference_validation,SHORT,2026-03-21 20:00:00+00:00,-12.01923012710231,71077.7,69350.0,2026-03-21 12:00:00+00:00,2026-03-20 16:00:00+00:00,2026-03-21 20:00:00+00:00,0,0,0,0,0,0,,True
reference_validation,LONG,2026-03-23 08:00:00+00:00,-16.215182346798407,69000.0,67300.0,2026-03-22 12:00:00+00:00,2026-03-22 20:00:00+00:00,2026-03-23 04:00:00+00:00,0,0,0,0,0,0,,True
reference_validation,SHORT,2026-03-27 08:00:00+00:00,-15.07524109967544,69466.6,68115.8,2026-03-26 20:00:00+00:00,2026-03-26 16:00:00+00:00,2026-03-27 04:00:00+00:00,0,0,0,0,0,0,,True
reference_validation,LONG,2026-04-01 04:00:00+00:00,-5.402774868576088,68600.0,65938.0,2026-03-31 16:00:00+00:00,2026-03-31 08:00:00+00:00,2026-04-01 00:00:00+00:00,0,0,0,0,0,0,,True
reference_validation,LONG,2026-04-01 12:00:00+00:00,-7.609964443812056,69288.0,67534.9,2026-04-01 04:00:00+00:00,2026-04-01 00:00:00+00:00,2026-04-01 12:00:00+00:00,0,0,0,0,0,0,,False
reference_validation,SHORT,2026-04-02 00:00:00+00:00,-16.185621535835068,69142.6,67883.7,2026-04-01 16:00:00+00:00,2026-04-01 12:00:00+00:00,2026-04-02 00:00:00+00:00,0,0,0,0,0,0,,True
reference_validation,LONG,2026-04-05 20:00:00+00:00,24.173211648470485,67828.6,66650.0,2026-04-05 12:00:00+00:00,2026-04-05 12:00:00+00:00,2026-04-05 20:00:00+00:00,0,0,0,0,0,0,,True
reference_validation,LONG,2026-04-07 20:00:00+00:00,40.13820965861832,69219.0,67711.0,2026-04-07 08:00:00+00:00,2026-04-07 12:00:00+00:00,2026-04-07 20:00:00+00:00,0,0,0,0,0,0,,True
reference_validation,LONG,2026-04-17 12:00:00+00:00,-14.900322886891791,75500.0,74480.0,2026-04-16 20:00:00+00:00,2026-04-17 00:00:00+00:00,2026-04-17 08:00:00+00:00,0,0,0,0,0,0,,True
reference_validation,SHORT,2026-04-18 16:00:00+00:00,-4.18550397993771,78300.0,75710.6,2026-04-17 16:00:00+00:00,2026-04-18 08:00:00+00:00,2026-04-18 16:00:00+00:00,0,0,0,0,0,0,,True
reference_validation,LONG,2026-04-19 12:00:00+00:00,-3.4696090238854222,78300.0,74824.3,2026-04-17 16:00:00+00:00,2026-04-19 04:00:00+00:00,2026-04-19 12:00:00+00:00,0,0,0,0,0,0,,False
reference_validation,SHORT,2026-04-19 16:00:00+00:00,-6.404564991056838,78300.0,74824.3,2026-04-17 16:00:00+00:00,2026-04-19 04:00:00+00:00,2026-04-19 12:00:00+00:00,0,0,0,0,0,0,,False
reference_validation,LONG,2026-04-20 16:00:00+00:00,-7.022733680862913,75539.3,73669.0,2026-04-20 04:00:00+00:00,2026-04-20 00:00:00+00:00,2026-04-20 12:00:00+00:00,0,0,0,0,0,0,,True
reference_validation,SHORT,2026-04-21 16:00:00+00:00,-8.176504993418975,76999.0,75433.1,2026-04-21 08:00:00+00:00,2026-04-21 00:00:00+00:00,2026-04-21 16:00:00+00:00,0,0,0,0,0,0,,True
reference_validation,LONG,2026-04-21 20:00:00+00:00,17.24490754152348,76999.0,75433.1,2026-04-21 08:00:00+00:00,2026-04-21 00:00:00+00:00,2026-04-21 16:00:00+00:00,0,0,0,0,0,0,,False
reference_validation,LONG,2026-04-22 12:00:00+00:00,-7.810300841933393,78447.5,74777.9,2026-04-22 04:00:00+00:00,2026-04-21 16:00:00+00:00,2026-04-22 12:00:00+00:00,0,0,0,0,0,0,,True
reference_validation,SHORT,2026-04-23 00:00:00+00:00,-5.744620567973691,79444.0,74777.9,2026-04-22 16:00:00+00:00,2026-04-21 16:00:00+00:00,2026-04-23 00:00:00+00:00,0,0,0,0,0,0,,False
reference_validation,LONG,2026-04-23 12:00:00+00:00,-6.824798893900519,79444.0,77410.7,2026-04-22 16:00:00+00:00,2026-04-23 00:00:00+00:00,2026-04-23 08:00:00+00:00,0,1,1,0,1,0,L,False
reference_validation,LONG,2026-04-24 08:00:00+00:00,-5.765439434029506,78546.0,76900.1,2026-04-24 00:00:00+00:00,2026-04-23 16:00:00+00:00,2026-04-24 08:00:00+00:00,0,0,0,0,0,0,,False
reference_validation,SHORT,2026-04-25 12:00:00+00:00,-3.1804624961023094,78432.9,77206.8,2026-04-24 12:00:00+00:00,2026-04-24 20:00:00+00:00,2026-04-25 04:00:00+00:00,0,0,0,0,0,0,,False
reference_validation,LONG,2026-04-26 04:00:00+00:00,-5.03160456819306,77615.7,77100.0,2026-04-25 20:00:00+00:00,2026-04-25 16:00:00+00:00,2026-04-26 04:00:00+00:00,0,0,0,0,0,0,,True
reference_validation,SHORT,2026-04-27 12:00:00+00:00,-9.988327253778008,79455.0,77408.6,2026-04-27 00:00:00+00:00,2026-04-27 04:00:00+00:00,2026-04-27 12:00:00+00:00,0,0,0,0,0,0,,True
reference_validation,LONG,2026-05-01 12:00:00+00:00,12.702809603624642,77421.2,75273.5,2026-05-01 00:00:00+00:00,2026-04-30 04:00:00+00:00,2026-05-01 08:00:00+00:00,0,0,0,0,0,0,,True
reference_validation,SHORT,2026-05-04 08:00:00+00:00,-7.679041566406575,78850.0,78235.4,2026-05-03 12:00:00+00:00,2026-05-04 00:00:00+00:00,2026-05-04 08:00:00+00:00,0,0,0,0,0,0,,False
reference_validation,LONG,2026-05-04 12:00:00+00:00,-9.944041632177424,80590.2,78235.4,2026-05-04 04:00:00+00:00,2026-05-04 00:00:00+00:00,2026-05-04 12:00:00+00:00,0,0,0,0,0,0,,False
reference_validation,SHORT,2026-05-16 04:00:00+00:00,9.333922432446585,81623.8,78861.6,2026-05-15 00:00:00+00:00,2026-05-15 20:00:00+00:00,2026-05-16 04:00:00+00:00,0,0,0,0,0,0,,True
reference_validation,SHORT,2026-05-17 20:00:00+00:00,12.806699177584049,78564.3,77800.0,2026-05-17 08:00:00+00:00,2026-05-17 12:00:00+00:00,2026-05-17 20:00:00+00:00,0,0,0,0,0,0,,True
reference_validation,SHORT,2026-05-22 20:00:00+00:00,6.764319833247501,77548.5,76696.7,2026-05-22 12:00:00+00:00,2026-05-21 12:00:00+00:00,2026-05-22 20:00:00+00:00,0,0,0,0,0,0,,True
reference_validation,SHORT,2026-05-23 04:00:00+00:00,-7.418607220824702,77548.5,76696.7,2026-05-22 12:00:00+00:00,2026-05-21 12:00:00+00:00,2026-05-22 20:00:00+00:00,0,0,0,0,0,0,,True
reference_validation,LONG,2026-05-23 12:00:00+00:00,11.073498748128864,77548.5,74203.6,2026-05-22 12:00:00+00:00,2026-05-23 04:00:00+00:00,2026-05-23 12:00:00+00:00,0,0,0,0,0,0,,False
reference_validation,LONG,2026-05-23 20:00:00+00:00,-5.623208408231539,77548.5,74203.6,2026-05-22 12:00:00+00:00,2026-05-23 04:00:00+00:00,2026-05-23 12:00:00+00:00,0,0,0,0,0,0,,False
reference_validation,SHORT,2026-05-26 16:00:00+00:00,8.153382683313126,77887.9,76434.0,2026-05-25 12:00:00+00:00,2026-05-26 00:00:00+00:00,2026-05-26 08:00:00+00:00,0,0,0,1,0,0,,True
reference_validation,SHORT,2026-05-27 20:00:00+00:00,12.674793732699095,76155.5,75277.8,2026-05-27 12:00:00+00:00,2026-05-27 04:00:00+00:00,2026-05-27 20:00:00+00:00,0,0,0,0,0,0,,True
reference_validation,LONG,2026-05-30 12:00:00+00:00,-2.643936769164178,74293.1,73130.1,2026-05-29 16:00:00+00:00,2026-05-30 04:00:00+00:00,2026-05-30 12:00:00+00:00,0,0,0,0,0,0,,False
reference_validation,SHORT,2026-05-31 12:00:00+00:00,-3.010937682541503,74250.0,73750.0,2026-05-31 00:00:00+00:00,2026-05-30 20:00:00+00:00,2026-05-31 08:00:00+00:00,0,1,1,0,1,0,L,True
reference_validation,SHORT,2026-06-01 04:00:00+00:00,13.887657623862635,74179.9,73340.7,2026-05-31 20:00:00+00:00,2026-05-31 16:00:00+00:00,2026-06-01 04:00:00+00:00,0,0,0,0,0,0,,True
reference_validation,SHORT,2026-06-02 08:00:00+00:00,9.91251530313898,74179.9,70650.9,2026-05-31 20:00:00+00:00,2026-06-01 16:00:00+00:00,2026-06-02 00:00:00+00:00,0,1,1,0,1,0,L,True
reference_validation,SHORT,2026-06-02 12:00:00+00:00,32.905586110533136,74179.9,70650.9,2026-05-31 20:00:00+00:00,2026-06-01 16:00:00+00:00,2026-06-02 00:00:00+00:00,0,1,1,0,1,0,L,True
reference_validation,SHORT,2026-06-04 08:00:00+00:00,-11.238010450938685,67493.8,61344.8,2026-06-03 04:00:00+00:00,2026-06-04 00:00:00+00:00,2026-06-04 08:00:00+00:00,0,0,0,0,0,0,,False
reference_validation,SHORT,2026-06-05 00:00:00+00:00,19.61594896331738,64463.7,62150.8,2026-06-04 12:00:00+00:00,2026-06-04 08:00:00+00:00,2026-06-04 20:00:00+00:00,0,0,0,0,0,0,,False
reference_validation,SHORT,2026-06-05 12:00:00+00:00,-17.2598760281321,63955.0,61067.6,2026-06-05 00:00:00+00:00,2026-06-05 04:00:00+00:00,2026-06-05 12:00:00+00:00,0,0,0,0,0,0,,True
reference_validation,LONG,2026-06-07 08:00:00+00:00,-3.4463842757369463,61475.0,59451.3,2026-06-06 08:00:00+00:00,2026-06-06 04:00:00+00:00,2026-06-06 16:00:00+00:00,0,0,0,0,0,0,,True
reference_validation,SHORT,2026-06-07 12:00:00+00:00,-4.798139570851112,61475.0,59451.3,2026-06-06 08:00:00+00:00,2026-06-06 04:00:00+00:00,2026-06-06 16:00:00+00:00,0,0,0,0,0,0,,False
reference_validation,LONG,2026-06-07 20:00:00+00:00,-17.061400654038813,62942.4,59451.3,2026-06-07 08:00:00+00:00,2026-06-06 04:00:00+00:00,2026-06-07 16:00:00+00:00,0,0,0,0,0,0,,True
reference_validation,SHORT,2026-06-09 12:00:00+00:00,-14.86466974137728,63499.9,62381.2,2026-06-09 04:00:00+00:00,2026-06-09 00:00:00+00:00,2026-06-09 12:00:00+00:00,0,0,0,0,0,0,,True
reference_validation,LONG,2026-06-11 00:00:00+00:00,18.335187327933667,62840.2,60691.9,2026-06-10 12:00:00+00:00,2026-06-10 08:00:00+00:00,2026-06-10 20:00:00+00:00,0,0,0,0,0,0,,False
reference_validation,LONG,2026-06-14 20:00:00+00:00,-15.168173315617029,64640.6,64186.5,2026-06-14 08:00:00+00:00,2026-06-14 04:00:00+00:00,2026-06-14 16:00:00+00:00,0,0,0,0,0,0,,True
reference_validation,SHORT,2026-06-18 12:00:00+00:00,-17.12821305852945,64780.0,63660.1,2026-06-18 00:00:00+00:00,2026-06-18 04:00:00+00:00,2026-06-18 12:00:00+00:00,0,0,0,0,0,0,,True
reference_validation,LONG,2026-06-21 00:00:00+00:00,-1.9512711416983404,64370.9,63136.2,2026-06-20 12:00:00+00:00,2026-06-20 12:00:00+00:00,2026-06-20 20:00:00+00:00,0,0,0,0,0,0,,True
reference_validation,SHORT,2026-06-21 04:00:00+00:00,5.802275206482754,64370.9,63136.2,2026-06-20 12:00:00+00:00,2026-06-20 12:00:00+00:00,2026-06-20 20:00:00+00:00,0,0,0,0,0,0,,False
reference_validation,SHORT,2026-06-21 20:00:00+00:00,-7.9544501889798225,64568.0,63871.3,2026-06-21 04:00:00+00:00,2026-06-21 08:00:00+00:00,2026-06-21 16:00:00+00:00,0,0,0,0,0,0,,True
reference_validation,LONG,2026-06-22 08:00:00+00:00,-5.114178279963177,64788.0,63220.0,2026-06-22 00:00:00+00:00,2026-06-21 20:00:00+00:00,2026-06-22 08:00:00+00:00,0,0,0,0,0,0,,False
reference_validation,SHORT,2026-06-22 20:00:00+00:00,9.710939035882117,65597.2,63220.0,2026-06-22 12:00:00+00:00,2026-06-21 20:00:00+00:00,2026-06-22 20:00:00+00:00,0,0,0,0,0,0,,False
reference_validation,SHORT,2026-06-23 04:00:00+00:00,18.990828537469763,65597.2,63758.3,2026-06-22 12:00:00+00:00,2026-06-22 20:00:00+00:00,2026-06-23 04:00:00+00:00,0,0,0,0,0,0,,True
reference_validation,SHORT,2026-06-24 12:00:00+00:00,-22.67536681664066,63090.9,61870.0,2026-06-24 00:00:00+00:00,2026-06-23 08:00:00+00:00,2026-06-24 08:00:00+00:00,1,0,1,0,1,0,H,True
reference_validation,LONG,2026-07-03 20:00:00+00:00,6.221860290415671,62386.7,61229.0,2026-07-03 12:00:00+00:00,2026-07-03 00:00:00+00:00,2026-07-03 20:00:00+00:00,0,0,0,0,0,0,,True
reference_validation,LONG,2026-07-04 16:00:00+00:00,-4.470778276537901,62957.2,62302.6,2026-07-03 20:00:00+00:00,2026-07-04 04:00:00+00:00,2026-07-04 12:00:00+00:00,1,0,1,0,1,0,H,True
